user_id,product_id,interaction_type,timestamp
U00469,P00967,view,2025-11-12 20:50:37.709470
U00391,P00327,add_to_cart,2025-11-03 20:50:37.709778
U00439,P00462,view,2025-11-10 20:50:37.710089
U00192,P00405,click,2025-12-31 20:50:37.710658
U00260,P00353,add_to_cart,2025-11-19 20:50:37.711077
U00460,P00063,view,2025-11-15 20:50:37.711514
U00141,P00311,view,2025-12-11 20:50:37.711880
U00443,P00528,view,2026-01-07 20:50:37.712232
U00263,P00110,view,2025-11-19 20:50:37.712559
U00083,P00496,view,2025-12-28 20:50:37.712877
U00282,P00961,view,2025-12-13 20:50:37.713187
U00274,P00642,view,2025-12-21 20:50:37.713725
U00069,P00231,click,2025-12-31 20:50:37.714288
U00030,P00511,view,2025-12-15 20:50:37.715646
U00142,P00400,view,2025-12-15 20:50:37.716393
U00335,P00554,view,2026-01-03 20:50:37.716789
U00473,P00294,click,2025-11-13 20:50:37.717140
U00382,P00119,view,2025-11-27 20:50:37.717523
U00498,P00644,purchase,2025-12-04 20:50:37.718177
U00295,P00124,click,2025-12-25 20:50:37.718586
U00358,P00645,view,2026-01-03 20:50:37.718931
U00376,P00906,click,2026-01-18 20:50:37.719433
U00065,P00275,view,2025-12-24 20:50:37.720009
U00025,P00625,view,2025-10-22 20:50:37.720694
U00076,P00422,view,2026-01-03 20:50:37.721332
U00066,P00786,click,2025-11-17 20:50:37.722078
U00183,P00091,add_to_cart,2026-01-03 20:50:37.722739
U00356,P00058,add_to_cart,2025-12-19 20:50:37.723382
U00190,P00775,click,2026-01-14 20:50:37.723958
U00460,P00485,click,2026-01-03 20:50:37.724515
U00257,P00260,view,2025-12-08 20:50:37.725081
U00453,P00409,view,2025-12-18 20:50:37.725779
U00202,P00537,view,2025-10-24 20:50:37.726403
U00422,P00457,view,2025-11-04 20:50:37.727004
U00118,P00680,add_to_cart,2025-11-24 20:50:37.727600
U00233,P00239,view,2025-11-30 20:50:37.728165
U00462,P00703,click,2025-11-02 20:50:37.728738
U00275,P00494,view,2026-01-10 20:50:37.729461
U00350,P00308,view,2025-12-30 20:50:37.730189
U00306,P00869,view,2025-10-24 20:50:37.730937
U00452,P00346,add_to_cart,2026-01-10 20:50:37.731587
U00240,P00197,view,2025-11-03 20:50:37.732277
U00020,P00037,add_to_cart,2025-12-30 20:50:37.732911
U00298,P00513,click,2025-11-13 20:50:37.733535
U00111,P00878,view,2026-01-16 20:50:37.734183
U00134,P00940,view,2025-11-11 20:50:37.734780
U00420,P00416,view,2025-11-01 20:50:37.735332
U00198,P00971,view,2025-12-31 20:50:37.735787
U00290,P00783,view,2025-12-25 20:50:37.736126
U00480,P00890,view,2025-11-18 20:50:37.736438
U00007,P00227,click,2025-12-04 20:50:37.736825
U00207,P00983,click,2025-12-03 20:50:37.737153
U00496,P00737,add_to_cart,2025-11-30 20:50:37.737642
U00235,P00973,purchase,2026-01-14 20:50:37.737991
U00196,P00022,view,2025-11-30 20:50:37.738312
U00476,P00264,view,2025-11-07 20:50:37.738626
U00262,P00215,add_to_cart,2025-12-04 20:50:37.738953
U00185,P00981,view,2025-11-06 20:50:37.739295
U00146,P00371,click,2025-12-18 20:50:37.739721
U00153,P00103,click,2025-11-24 20:50:37.740085
U00494,P00074,view,2025-12-25 20:50:37.740426
U00350,P00915,view,2025-12-26 20:50:37.740775
U00367,P00429,view,2025-11-27 20:50:37.741092
U00176,P00912,view,2025-10-29 20:50:37.741398
U00309,P00902,view,2025-11-22 20:50:37.741811
U00097,P00204,view,2025-12-29 20:50:37.742185
U00197,P00779,view,2026-01-04 20:50:37.742511
U00045,P00369,view,2026-01-01 20:50:37.742828
U00130,P00027,view,2025-11-28 20:50:37.743142
U00340,P00144,view,2025-12-07 20:50:37.743462
U00481,P00662,click,2025-10-22 20:50:37.743932
U00164,P00051,view,2025-12-31 20:50:37.744305
U00051,P00170,click,2025-11-15 20:50:37.744632
U00325,P00174,add_to_cart,2026-01-14 20:50:37.744951
U00273,P00208,click,2025-11-04 20:50:37.745277
U00486,P00283,click,2026-01-07 20:50:37.745645
U00378,P00782,click,2025-11-28 20:50:37.745973
U00075,P00510,click,2025-12-11 20:50:37.746285
U00464,P00817,add_to_cart,2026-01-09 20:50:37.746593
U00336,P00984,click,2025-10-24 20:50:37.746898
U00194,P00419,view,2025-12-25 20:50:37.747202
U00286,P00877,view,2025-12-20 20:50:37.747507
U00454,P00493,view,2025-12-14 20:50:37.747813
U00484,P00155,view,2025-12-27 20:50:37.748120
U00455,P00886,view,2026-01-12 20:50:37.748424
U00186,P00416,click,2025-12-22 20:50:37.748752
U00125,P00979,view,2025-12-25 20:50:37.749057
U00486,P00825,add_to_cart,2025-10-23 20:50:37.749377
U00123,P00148,view,2025-10-21 20:50:37.749688
U00427,P00588,view,2025-10-26 20:50:37.750000
U00270,P00270,view,2026-01-16 20:50:37.750552
U00191,P00763,purchase,2025-12-16 20:50:37.750924
U00189,P00627,add_to_cart,2025-12-01 20:50:37.751256
U00469,P00133,click,2025-10-25 20:50:37.751571
U00137,P00348,view,2025-11-22 20:50:37.751897
U00205,P00519,click,2025-12-16 20:50:37.752208
U00369,P00614,click,2025-10-30 20:50:37.752514
U00171,P00809,add_to_cart,2025-12-04 20:50:37.752817
U00495,P00512,view,2025-12-03 20:50:37.753208
U00288,P00752,view,2025-12-16 20:50:37.753579
U00201,P00881,view,2025-11-04 20:50:37.753919
U00397,P00301,click,2026-01-11 20:50:37.754371
U00220,P00421,view,2025-12-15 20:50:37.754766
U00064,P00043,view,2025-12-07 20:50:37.755125
U00146,P00859,view,2025-11-12 20:50:37.755463
U00357,P00471,add_to_cart,2025-11-07 20:50:37.755847
U00170,P00082,add_to_cart,2025-11-01 20:50:37.756244
U00469,P00484,add_to_cart,2025-11-15 20:50:37.756576
U00044,P00232,add_to_cart,2025-12-27 20:50:37.756909
U00389,P00078,view,2026-01-01 20:50:37.757217
U00165,P00270,click,2025-12-03 20:50:37.757522
U00294,P00756,view,2025-12-12 20:50:37.757825
U00432,P00382,view,2026-01-05 20:50:37.758128
U00436,P00511,add_to_cart,2026-01-18 20:50:37.758428
U00232,P00882,add_to_cart,2025-12-15 20:50:37.758728
U00069,P00928,view,2025-11-05 20:50:37.759031
U00060,P00126,view,2025-12-01 20:50:37.759338
U00062,P00356,add_to_cart,2025-12-14 20:50:37.759640
U00026,P00918,purchase,2025-12-17 20:50:37.759940
U00333,P00193,click,2025-12-25 20:50:37.760258
U00126,P00156,click,2025-12-30 20:50:37.760720
U00481,P00931,view,2026-01-05 20:50:37.761264
U00154,P00675,click,2025-12-11 20:50:37.761688
U00109,P00681,click,2026-01-12 20:50:37.762039
U00231,P00446,click,2025-12-22 20:50:37.762363
U00336,P00381,click,2025-12-22 20:50:37.762676
U00053,P00419,purchase,2025-10-24 20:50:37.762985
U00462,P00062,view,2025-11-12 20:50:37.763310
U00330,P00686,click,2026-01-04 20:50:37.763620
U00253,P00945,add_to_cart,2025-12-05 20:50:37.763927
U00470,P00958,view,2026-01-04 20:50:37.764234
U00040,P00330,view,2025-11-10 20:50:37.764563
U00228,P00530,view,2025-11-09 20:50:37.764872
U00143,P00376,view,2025-12-24 20:50:37.765178
U00185,P00113,add_to_cart,2025-10-27 20:50:37.765569
U00143,P00940,click,2025-12-28 20:50:37.766003
U00221,P00951,add_to_cart,2025-11-16 20:50:37.766598
U00408,P00517,view,2025-12-16 20:50:37.767009
U00432,P00822,click,2025-10-25 20:50:37.767349
U00255,P00759,view,2025-11-17 20:50:37.767752
U00099,P00516,click,2025-12-30 20:50:37.768141
U00445,P00950,click,2025-10-25 20:50:37.768468
U00012,P00057,click,2025-11-28 20:50:37.768779
U00407,P00741,view,2026-01-01 20:50:37.769180
U00113,P00246,add_to_cart,2025-11-21 20:50:37.769716
U00231,P00831,view,2025-11-25 20:50:37.770367
U00204,P00545,click,2025-11-28 20:50:37.771039
U00096,P00392,view,2026-01-19 20:50:37.771685
U00057,P00607,view,2026-01-12 20:50:37.772302
U00330,P00123,add_to_cart,2025-10-31 20:50:37.772880
U00358,P00351,view,2025-12-31 20:50:37.773428
U00416,P00401,view,2025-11-12 20:50:37.774176
U00032,P00310,view,2025-12-03 20:50:37.774846
U00166,P00938,click,2025-10-27 20:50:37.775463
U00023,P00836,view,2025-12-31 20:50:37.776044
U00247,P00695,add_to_cart,2025-12-28 20:50:37.776727
U00373,P00114,view,2025-12-11 20:50:37.777414
U00095,P00732,view,2025-10-27 20:50:37.778160
U00433,P00532,add_to_cart,2026-01-04 20:50:37.778943
U00217,P00863,view,2025-12-12 20:50:37.779637
U00116,P00504,purchase,2025-10-23 20:50:37.780275
U00405,P00521,view,2025-12-23 20:50:37.780919
U00390,P00492,view,2025-10-31 20:50:37.781565
U00355,P00803,view,2025-12-29 20:50:37.782218
U00465,P00858,view,2026-01-04 20:50:37.782977
U00101,P00925,view,2025-12-06 20:50:37.783759
U00179,P00909,click,2025-11-14 20:50:37.784437
U00397,P00442,view,2026-01-16 20:50:37.785128
U00307,P00961,click,2025-11-07 20:50:37.785764
U00371,P00011,click,2025-11-18 20:50:37.786128
U00401,P00188,view,2026-01-03 20:50:37.786480
U00368,P00708,view,2025-11-02 20:50:37.786802
U00180,P00528,add_to_cart,2025-10-27 20:50:37.787114
U00349,P00342,view,2025-12-20 20:50:37.787768
U00075,P00408,view,2025-10-30 20:50:37.788741
U00354,P00431,click,2025-11-24 20:50:37.789176
U00116,P00712,click,2025-12-26 20:50:37.789673
U00457,P00993,click,2025-11-03 20:50:37.790059
U00089,P00364,view,2025-12-04 20:50:37.790410
U00436,P00654,view,2025-10-23 20:50:37.790741
U00424,P00451,add_to_cart,2025-12-22 20:50:37.791057
U00400,P00464,view,2026-01-03 20:50:37.791369
U00116,P00356,view,2026-01-08 20:50:37.791676
U00259,P00069,view,2026-01-15 20:50:37.791992
U00240,P00255,view,2026-01-13 20:50:37.792301
U00282,P00925,purchase,2026-01-14 20:50:37.792626
U00261,P00935,view,2025-11-03 20:50:37.793135
U00254,P00054,click,2026-01-04 20:50:37.793650
U00391,P00678,click,2025-12-30 20:50:37.794013
U00424,P00450,add_to_cart,2025-12-02 20:50:37.794335
U00019,P00101,view,2025-11-18 20:50:37.794647
U00063,P00496,view,2026-01-07 20:50:37.794959
U00181,P00613,click,2025-11-10 20:50:37.795275
U00113,P00307,add_to_cart,2025-11-09 20:50:37.795604
U00347,P00418,click,2025-12-27 20:50:37.795917
U00361,P00631,view,2025-11-17 20:50:37.796227
U00341,P00618,click,2025-10-31 20:50:37.796531
U00222,P00856,add_to_cart,2025-12-17 20:50:37.796843
U00273,P00812,add_to_cart,2025-11-29 20:50:37.797160
U00244,P00566,view,2025-11-24 20:50:37.797464
U00385,P00869,view,2026-01-01 20:50:37.797778
U00107,P00902,purchase,2025-12-23 20:50:37.798080
U00353,P00717,purchase,2026-01-01 20:50:37.798381
U00487,P00843,view,2025-11-15 20:50:37.798682
U00008,P00762,click,2025-11-03 20:50:37.798983
U00149,P00274,view,2025-12-31 20:50:37.799286
U00177,P00596,click,2025-10-26 20:50:37.799589
U00439,P00918,click,2025-12-31 20:50:37.799903
U00367,P00880,add_to_cart,2025-10-24 20:50:37.800265
U00323,P00135,add_to_cart,2025-12-28 20:50:37.800604
U00375,P00844,purchase,2025-11-29 20:50:37.801131
U00029,P00763,view,2025-11-01 20:50:37.801619
U00172,P00372,view,2025-10-28 20:50:37.802015
U00025,P00912,add_to_cart,2025-12-19 20:50:37.802340
U00426,P00439,add_to_cart,2025-11-19 20:50:37.802651
U00442,P00775,click,2026-01-11 20:50:37.802970
U00437,P00112,click,2025-11-12 20:50:37.803273
U00028,P00342,view,2025-10-24 20:50:37.803654
U00406,P00902,view,2026-01-06 20:50:37.803995
U00423,P00664,view,2025-11-18 20:50:37.804314
U00342,P00467,view,2025-11-09 20:50:37.804628
U00486,P00896,view,2026-01-04 20:50:37.804946
U00334,P00503,click,2025-12-31 20:50:37.805271
U00006,P00273,add_to_cart,2026-01-10 20:50:37.805600
U00112,P00477,click,2025-12-28 20:50:37.805910
U00205,P00006,click,2025-11-15 20:50:37.806212
U00401,P00331,view,2025-11-29 20:50:37.806516
U00117,P00792,click,2025-11-20 20:50:37.806816
U00336,P00917,view,2026-01-11 20:50:37.807118
U00160,P00877,click,2025-11-20 20:50:37.807420
U00023,P00974,view,2025-12-18 20:50:37.807731
U00291,P00052,view,2025-12-28 20:50:37.808033
U00479,P00347,click,2026-01-11 20:50:37.808334
U00188,P00425,view,2025-12-16 20:50:37.808825
U00036,P00944,view,2025-10-25 20:50:37.809268
U00175,P00681,view,2025-12-16 20:50:37.809891
U00008,P00981,click,2025-10-26 20:50:37.810793
U00046,P00401,click,2025-12-02 20:50:37.811461
U00303,P00763,purchase,2025-11-05 20:50:37.811849
U00164,P00022,view,2025-11-17 20:50:37.812175
U00183,P00486,add_to_cart,2026-01-12 20:50:37.812488
U00244,P00440,add_to_cart,2026-01-02 20:50:37.812798
U00009,P00516,view,2025-11-25 20:50:37.813105
U00499,P00798,view,2026-01-18 20:50:37.813410
U00036,P00948,click,2025-10-28 20:50:37.813715
U00254,P00503,view,2025-10-27 20:50:37.814031
U00045,P00230,view,2026-01-10 20:50:37.814337
U00481,P00218,view,2025-12-19 20:50:37.814651
U00384,P00260,click,2025-11-01 20:50:37.814955
U00206,P00454,view,2025-11-08 20:50:37.815259
U00331,P00536,view,2026-01-15 20:50:37.815563
U00289,P00390,purchase,2025-11-20 20:50:37.815885
U00110,P00532,view,2025-11-26 20:50:37.816205
U00251,P00882,add_to_cart,2025-12-21 20:50:37.816524
U00040,P00348,click,2025-12-27 20:50:37.816950
U00067,P00058,view,2025-12-01 20:50:37.817783
U00345,P00709,click,2025-11-22 20:50:37.818567
U00491,P00491,view,2025-11-07 20:50:37.819242
U00493,P00235,click,2025-11-01 20:50:37.819905
U00243,P00085,click,2025-11-27 20:50:37.820654
U00180,P00688,view,2025-10-30 20:50:37.821394
U00479,P00252,view,2025-10-31 20:50:37.822044
U00350,P00892,click,2025-10-22 20:50:37.822650
U00354,P00140,view,2026-01-05 20:50:37.823245
U00308,P00032,view,2025-12-02 20:50:37.823852
U00168,P00992,view,2026-01-16 20:50:37.824459
U00488,P00317,click,2025-11-06 20:50:37.825510
U00326,P00392,view,2025-12-21 20:50:37.826628
U00063,P00403,view,2025-12-30 20:50:37.827332
U00061,P00625,click,2025-12-05 20:50:37.827984
U00431,P00453,view,2025-12-06 20:50:37.828608
U00248,P00328,add_to_cart,2025-12-16 20:50:37.829195
U00144,P00326,click,2025-11-22 20:50:37.829813
U00409,P00429,add_to_cart,2025-11-19 20:50:37.830435
U00003,P00274,click,2026-01-19 20:50:37.831067
U00071,P00882,view,2025-11-09 20:50:37.831669
U00237,P00864,view,2025-12-11 20:50:37.832400
U00278,P00017,click,2025-11-25 20:50:37.833123
U00254,P00334,view,2025-11-07 20:50:37.834141
U00229,P00266,click,2025-12-11 20:50:37.835010
U00453,P00869,add_to_cart,2025-11-27 20:50:37.835689
U00417,P00766,view,2025-12-06 20:50:37.836140
U00218,P00559,click,2026-01-15 20:50:37.836567
U00131,P00422,add_to_cart,2026-01-15 20:50:37.836915
U00011,P00396,view,2025-12-05 20:50:37.837233
U00161,P00681,click,2025-11-20 20:50:37.837545
U00101,P00437,view,2025-12-01 20:50:37.837875
U00499,P00872,view,2025-11-26 20:50:37.838184
U00315,P00698,view,2025-11-21 20:50:37.838491
U00225,P00874,view,2025-10-30 20:50:37.838794
U00289,P00735,click,2026-01-02 20:50:37.839098
U00291,P00117,click,2025-12-22 20:50:37.839404
U00164,P00332,view,2025-10-23 20:50:37.839717
U00189,P00688,click,2026-01-18 20:50:37.840027
U00091,P00336,view,2026-01-05 20:50:37.840436
U00082,P00353,click,2025-11-21 20:50:37.840960
U00211,P00084,click,2025-11-26 20:50:37.841721
U00153,P00895,view,2026-01-09 20:50:37.842283
U00436,P00130,view,2025-12-13 20:50:37.842636
U00469,P00338,click,2025-11-09 20:50:37.842955
U00430,P00318,click,2025-12-08 20:50:37.843262
U00313,P00489,view,2025-12-14 20:50:37.843566
U00211,P00702,click,2025-12-19 20:50:37.843883
U00152,P00932,purchase,2025-12-17 20:50:37.844188
U00447,P00211,add_to_cart,2025-12-13 20:50:37.844489
U00381,P00850,view,2025-10-21 20:50:37.844789
U00131,P00530,click,2025-12-11 20:50:37.845090
U00313,P00807,view,2025-11-08 20:50:37.845389
U00475,P00933,click,2025-12-19 20:50:37.845689
U00385,P00413,click,2025-10-21 20:50:37.845988
U00483,P00521,add_to_cart,2025-12-15 20:50:37.846330
U00296,P00463,view,2025-12-22 20:50:37.846838
U00294,P00935,add_to_cart,2025-11-28 20:50:37.847222
U00135,P00429,view,2025-10-25 20:50:37.847550
U00428,P00074,click,2025-11-09 20:50:37.847869
U00087,P00569,view,2026-01-13 20:50:37.848194
U00303,P00332,view,2025-11-27 20:50:37.848623
U00065,P00831,click,2025-11-19 20:50:37.849331
U00370,P00709,add_to_cart,2025-11-07 20:50:37.849938
U00342,P00096,add_to_cart,2025-10-29 20:50:37.850321
U00394,P00722,add_to_cart,2025-11-06 20:50:37.850649
U00439,P00319,add_to_cart,2026-01-07 20:50:37.850964
U00127,P00686,view,2026-01-18 20:50:37.851294
U00457,P00965,click,2025-11-23 20:50:37.851621
U00066,P00919,view,2025-12-28 20:50:37.851951
U00058,P00355,add_to_cart,2026-01-14 20:50:37.852469
U00245,P00503,view,2025-11-14 20:50:37.852828
U00178,P00711,view,2025-10-31 20:50:37.853164
U00363,P00321,click,2025-12-03 20:50:37.853501
U00172,P00766,view,2025-11-06 20:50:37.853816
U00067,P00474,add_to_cart,2026-01-03 20:50:37.854121
U00019,P00715,view,2026-01-14 20:50:37.854422
U00154,P00533,view,2025-11-25 20:50:37.854728
U00434,P00054,view,2026-01-11 20:50:37.855036
U00075,P00477,click,2025-12-22 20:50:37.855339
U00290,P00846,view,2026-01-16 20:50:37.855641
U00072,P00924,add_to_cart,2025-12-05 20:50:37.855943
U00054,P00713,view,2026-01-05 20:50:37.856327
U00104,P00579,click,2025-11-21 20:50:37.857165
U00170,P00515,add_to_cart,2025-12-05 20:50:37.857941
U00270,P00255,click,2025-11-30 20:50:37.858427
U00097,P00600,view,2025-12-07 20:50:37.858769
U00321,P00577,click,2025-11-20 20:50:37.859105
U00493,P00175,view,2025-11-25 20:50:37.859457
U00497,P00745,add_to_cart,2025-11-07 20:50:37.859791
U00312,P00397,view,2026-01-11 20:50:37.860101
U00133,P00838,click,2025-11-10 20:50:37.860412
U00152,P00917,view,2025-10-22 20:50:37.860716
U00167,P00808,view,2025-12-22 20:50:37.861018
U00043,P00268,view,2025-11-11 20:50:37.861319
U00281,P00922,view,2025-12-24 20:50:37.861621
U00151,P00759,add_to_cart,2025-12-26 20:50:37.861921
U00424,P00069,view,2025-10-26 20:50:37.862220
U00379,P00066,view,2025-12-19 20:50:37.862529
U00099,P00911,view,2025-12-13 20:50:37.862831
U00093,P00690,view,2025-12-24 20:50:37.863131
U00335,P00207,view,2025-12-12 20:50:37.863436
U00118,P00441,click,2025-11-06 20:50:37.863765
U00212,P00523,click,2025-10-23 20:50:37.864093
U00345,P00068,add_to_cart,2025-11-30 20:50:37.864535
U00400,P00339,add_to_cart,2026-01-16 20:50:37.865081
U00016,P00055,click,2025-10-28 20:50:37.865630
U00160,P00160,click,2026-01-01 20:50:37.866183
U00291,P00601,add_to_cart,2025-12-02 20:50:37.866567
U00385,P00234,click,2026-01-13 20:50:37.866897
U00078,P00274,add_to_cart,2025-10-28 20:50:37.867209
U00045,P00279,click,2025-11-18 20:50:37.867513
U00224,P00737,add_to_cart,2026-01-11 20:50:37.867822
U00238,P00488,view,2026-01-15 20:50:37.868140
U00154,P00446,view,2025-12-10 20:50:37.868451
U00029,P00088,view,2025-11-12 20:50:37.868914
U00406,P00180,click,2025-12-04 20:50:37.869565
U00484,P00572,view,2025-12-30 20:50:37.870203
U00417,P00784,click,2025-12-15 20:50:37.870803
U00216,P00559,view,2025-12-27 20:50:37.871424
U00229,P00618,click,2025-12-30 20:50:37.872270
U00101,P00178,view,2025-11-14 20:50:37.873170
U00078,P00265,click,2025-12-21 20:50:37.874093
U00004,P00158,view,2026-01-02 20:50:37.874874
U00169,P00199,view,2026-01-06 20:50:37.875558
U00110,P00645,view,2026-01-18 20:50:37.876264
U00117,P00734,view,2025-12-25 20:50:37.877039
U00129,P00654,view,2025-11-24 20:50:37.877743
U00034,P00355,click,2026-01-04 20:50:37.878392
U00343,P00181,add_to_cart,2025-11-22 20:50:37.879081
U00186,P00960,add_to_cart,2026-01-18 20:50:37.879762
U00224,P00873,add_to_cart,2026-01-01 20:50:37.880410
U00397,P00832,view,2025-11-02 20:50:37.881802
U00177,P00214,click,2025-12-10 20:50:37.882519
U00127,P00863,add_to_cart,2026-01-12 20:50:37.883091
U00088,P00576,view,2025-12-03 20:50:37.883650
U00107,P00562,view,2025-12-28 20:50:37.884222
U00466,P00121,view,2025-11-06 20:50:37.885061
U00284,P00579,click,2025-11-18 20:50:37.885762
U00087,P00502,view,2025-12-23 20:50:37.886143
U00138,P00096,click,2026-01-03 20:50:37.886478
U00023,P00455,view,2025-12-13 20:50:37.886807
U00234,P00958,view,2025-11-06 20:50:37.887131
U00414,P00022,click,2026-01-17 20:50:37.887447
U00046,P00626,view,2025-12-30 20:50:37.887755
U00490,P00115,view,2026-01-03 20:50:37.888189
U00149,P00581,view,2025-12-03 20:50:37.888855
U00029,P00034,view,2025-11-28 20:50:37.889607
U00469,P00419,add_to_cart,2025-10-27 20:50:37.890061
U00452,P00282,click,2026-01-06 20:50:37.890804
U00425,P00380,add_to_cart,2025-10-29 20:50:37.891226
U00325,P00809,click,2025-12-09 20:50:37.891566
U00422,P00177,view,2026-01-06 20:50:37.891886
U00318,P00365,click,2025-11-04 20:50:37.892193
U00479,P00714,add_to_cart,2025-12-17 20:50:37.892503
U00025,P00271,view,2025-10-30 20:50:37.892864
U00277,P00248,view,2025-11-24 20:50:37.893199
U00078,P00190,click,2025-11-20 20:50:37.893508
U00322,P00692,view,2025-11-16 20:50:37.893812
U00446,P00056,add_to_cart,2025-12-27 20:50:37.894113
U00079,P00485,view,2026-01-14 20:50:37.894414
U00410,P00103,purchase,2025-10-23 20:50:37.894711
U00175,P00257,view,2025-11-12 20:50:37.895008
U00144,P00562,click,2025-11-16 20:50:37.895306
U00371,P00241,click,2025-12-19 20:50:37.895613
U00248,P00342,view,2025-12-26 20:50:37.896034
U00231,P00626,click,2026-01-10 20:50:37.896627
U00406,P00848,view,2026-01-03 20:50:37.897187
U00043,P00779,view,2026-01-13 20:50:37.897747
U00061,P00677,click,2025-11-15 20:50:37.898166
U00021,P00576,view,2025-12-06 20:50:37.898607
U00352,P00027,click,2025-11-02 20:50:37.898980
U00025,P00147,click,2026-01-10 20:50:37.899305
U00232,P00440,add_to_cart,2025-11-18 20:50:37.899620
U00149,P00323,click,2025-10-31 20:50:37.899940
U00477,P00518,view,2025-12-31 20:50:37.900245
U00180,P00357,view,2025-11-01 20:50:37.900549
U00316,P00251,view,2025-12-05 20:50:37.900853
U00091,P00129,click,2026-01-05 20:50:37.901156
U00252,P00144,view,2025-12-28 20:50:37.901468
U00072,P00536,add_to_cart,2025-12-01 20:50:37.901780
U00383,P00849,view,2025-12-22 20:50:37.902268
U00285,P00755,view,2025-12-30 20:50:37.902647
U00010,P00387,view,2025-12-13 20:50:37.902986
U00076,P00203,view,2025-12-02 20:50:37.903316
U00090,P00947,view,2025-12-09 20:50:37.903641
U00350,P00908,add_to_cart,2025-11-05 20:50:37.904041
U00450,P00259,click,2025-12-26 20:50:37.904524
U00465,P00487,view,2026-01-19 20:50:37.905268
U00354,P00565,click,2025-12-25 20:50:37.905877
U00103,P00118,purchase,2025-12-13 20:50:37.906308
U00154,P00503,view,2026-01-17 20:50:37.906641
U00156,P00033,click,2025-11-14 20:50:37.906957
U00255,P00341,click,2025-11-06 20:50:37.907267
U00472,P00158,view,2025-12-16 20:50:37.907573
U00237,P00241,view,2025-12-29 20:50:37.907878
U00005,P00829,add_to_cart,2025-11-02 20:50:37.908183
U00349,P00511,view,2025-11-16 20:50:37.908504
U00350,P00407,view,2025-11-02 20:50:37.909034
U00392,P00672,add_to_cart,2025-12-26 20:50:37.909713
U00403,P00506,click,2025-11-17 20:50:37.910523
U00131,P00189,click,2025-12-27 20:50:37.910941
U00203,P00484,view,2025-10-27 20:50:37.911301
U00107,P00418,view,2025-11-04 20:50:37.911682
U00379,P00975,view,2025-12-21 20:50:37.912339
U00137,P00187,view,2025-11-17 20:50:37.912930
U00242,P00192,view,2025-12-29 20:50:37.913438
U00081,P00956,add_to_cart,2025-11-08 20:50:37.913782
U00078,P00180,view,2026-01-09 20:50:37.914098
U00453,P00056,view,2025-11-11 20:50:37.914408
U00042,P00383,view,2025-11-03 20:50:37.914713
U00068,P00330,view,2025-12-03 20:50:37.915024
U00293,P00542,click,2025-12-30 20:50:37.915332
U00077,P00400,click,2026-01-05 20:50:37.915754
U00036,P00508,view,2025-11-28 20:50:37.916111
U00111,P00421,view,2025-11-05 20:50:37.916450
U00162,P00097,view,2025-10-26 20:50:37.916765
U00358,P00628,click,2025-12-21 20:50:37.917090
U00223,P00319,view,2025-10-26 20:50:37.917401
U00368,P00452,add_to_cart,2025-10-29 20:50:37.917706
U00209,P00682,view,2025-11-01 20:50:37.918007
U00370,P00261,view,2025-12-27 20:50:37.918321
U00021,P00973,view,2026-01-10 20:50:37.918624
U00171,P00236,click,2025-11-01 20:50:37.918951
U00263,P00721,view,2025-10-26 20:50:37.919461
U00282,P00926,view,2025-12-26 20:50:37.920731
U00104,P00599,click,2025-12-22 20:50:37.921737
U00335,P00840,click,2026-01-14 20:50:37.922447
U00022,P00031,view,2025-11-12 20:50:37.923111
U00436,P00179,add_to_cart,2025-10-21 20:50:37.923769
U00438,P00022,view,2025-10-29 20:50:37.924363
U00042,P00190,view,2025-12-31 20:50:37.924929
U00048,P00511,add_to_cart,2025-12-28 20:50:37.925502
U00400,P00076,view,2025-12-13 20:50:37.926064
U00261,P00977,click,2026-01-05 20:50:37.926602
U00364,P00955,view,2025-12-31 20:50:37.927149
U00445,P00896,view,2025-11-27 20:50:37.927811
U00274,P00108,view,2025-11-29 20:50:37.929253
U00152,P00183,add_to_cart,2026-01-06 20:50:37.929946
U00390,P00410,click,2025-11-13 20:50:37.930660
U00167,P00221,view,2025-11-12 20:50:37.931329
U00029,P00331,view,2025-12-11 20:50:37.931912
U00384,P00131,view,2025-10-25 20:50:37.932475
U00000,P00015,view,2025-12-01 20:50:37.933056
U00090,P00280,click,2025-11-16 20:50:37.933803
U00468,P00343,add_to_cart,2025-11-24 20:50:37.934450
U00326,P00165,click,2025-12-19 20:50:37.935081
U00425,P00727,view,2025-12-09 20:50:37.936691
U00397,P00794,click,2025-12-01 20:50:37.937664
U00326,P00568,view,2025-11-29 20:50:37.938073
U00383,P00267,view,2026-01-04 20:50:37.938409
U00305,P00524,view,2026-01-03 20:50:37.938733
U00111,P00822,view,2025-12-27 20:50:37.939061
U00057,P00809,click,2025-11-25 20:50:37.939385
U00414,P00765,view,2026-01-10 20:50:37.939697
U00098,P00624,view,2025-12-11 20:50:37.940002
U00353,P00093,view,2025-12-14 20:50:37.940305
U00083,P00932,click,2025-11-12 20:50:37.940608
U00111,P00783,click,2026-01-05 20:50:37.941078
U00144,P00349,click,2025-11-15 20:50:37.941549
U00469,P00160,add_to_cart,2025-10-22 20:50:37.941938
U00443,P00185,view,2025-11-20 20:50:37.942274
U00441,P00322,click,2025-12-31 20:50:37.942592
U00422,P00230,click,2025-11-05 20:50:37.942899
U00312,P00044,click,2025-11-02 20:50:37.943205
